assay_id,image_id,gene,gene name
55264,895_G7_1,ENSG00000099889,ARVCF
55264,895_G7_2,ENSG00000099889,ARVCF
63675,1193_C5_3,ENSG00000099889,ARVCF
63675,1193_C5_5,ENSG00000099889,ARVCF
8209,76_F11_1,ENSG00000136854,STXBP1
8209,76_F11_2,ENSG00000136854,STXBP1
48320,1737_C3_2_cr58063eb3ccd17,ENSG00000128253,RFPL2
48320,1737_C3_13_cr58063ebd153c9,ENSG00000128253,RFPL2
72380,1737_H6_9_cr580659b68682b,ENSG00000128253,RFPL2
72380,1737_H6_18_cr580659bf9c8aa,ENSG00000128253,RFPL2
52973,1055_D3_1,ENSG00000151917,BEND6
52973,1055_D3_3,ENSG00000151917,BEND6
38732,452_F4_1,ENSG00000151500,THYN1
38732,452_F4_2,ENSG00000151500,THYN1
38733,603_C5_1,ENSG00000151500,THYN1
38733,603_C5_3,ENSG00000151500,THYN1
59577,1018_A6_1,ENSG00000165914,TTC7B
59577,1018_A6_3,ENSG00000165914,TTC7B
52181,777_A12_2,ENSG00000126249,PDCD2L
52181,777_A12_4,ENSG00000126249,PDCD2L
20558,235_H6_1,ENSG00000154438,ASZ1
20558,235_H6_2,ENSG00000154438,ASZ1
53471,810_F2_2,ENSG00000006530,AGK
53471,810_F2_3,ENSG00000006530,AGK
51136,1370_B9_2,ENSG00000127903,ZNF835
51136,1370_B9_3,ENSG00000127903,ZNF835
41189,1912_D10_11_cr5c862af3f3e0f,ENSG00000276368,H2AC14
41189,1912_D10_18_cr5c862af4002c8,ENSG00000276368,H2AC14
44515,498_G7_1,ENSG00000121931,LRIF1
44515,498_G7_2,ENSG00000121931,LRIF1
9952,931_A9_3,ENSG00000087470,DNM1L
9952,931_A9_4,ENSG00000087470,DNM1L
39324,860_C8_1,ENSG00000087470,DNM1L
39324,860_C8_2,ENSG00000087470,DNM1L
15310,126_D5_1,ENSG00000133392,MYH11
15310,126_D5_2,ENSG00000133392,MYH11
5651,26_B5_1,ENSG00000130560,UBAC1
5651,26_B5_2,ENSG00000130560,UBAC1
16631,132_C7_1,ENSG00000144043,TEX261
16631,132_C7_2,ENSG00000144043,TEX261
61548,1257_C10_3,ENSG00000104983,CCDC61
61548,1257_C10_4,ENSG00000104983,CCDC61
41151,492_B4_3,ENSG00000132623,ANKEF1
41151,492_B4_4,ENSG00000132623,ANKEF1
3647,20_C11_1,ENSG00000100246,DNAL4
3647,20_C11_2,ENSG00000100246,DNAL4
26827,232_C9_1,ENSG00000090432,MUL1
26827,232_C9_2,ENSG00000090432,MUL1
60078,1431_D5_1,ENSG00000254229,FAM90A12P
60078,1431_D5_2,ENSG00000254229,FAM90A12P
39485,493_A10_2,ENSG00000109920,FNBP4
39485,493_A10_4,ENSG00000109920,FNBP4
39485,si17_F2_3,ENSG00000109920,FNBP4
39485,si17_F2_4,ENSG00000109920,FNBP4
39485,si17_F2_5,ENSG00000109920,FNBP4
39485,si17_F2_8,ENSG00000109920,FNBP4
39485,si17_F3_2,ENSG00000109920,FNBP4
39485,si17_F3_3,ENSG00000109920,FNBP4
39485,si17_F3_5,ENSG00000109920,FNBP4
39485,si17_F3_7,ENSG00000109920,FNBP4
40029,620_F12_1,ENSG00000109920,FNBP4
40029,620_F12_2,ENSG00000109920,FNBP4
10690,1956_B9_2,ENSG00000085871,MGST2
10690,1956_B9_3,ENSG00000085871,MGST2
39025,411_B8_1,ENSG00000120645,IQSEC3
39025,411_B8_2,ENSG00000120645,IQSEC3
3640,1637_H5_10_cr57b2ee6135973,ENSG00000180998,GPR137C
3640,1637_H5_11_cr57b2ee68c6f72,ENSG00000180998,GPR137C
44938,1452_C3_1,ENSG00000119729,RHOQ
44938,1452_C3_3,ENSG00000119729,RHOQ
6756,7_B3_1,ENSG00000111667,USP5
6756,7_B3_2,ENSG00000111667,USP5
40598,465_D1_3,ENSG00000135736,CCDC102A
40598,465_D1_4,ENSG00000135736,CCDC102A
24154,182_H10_1,ENSG00000106479,ZNF862
24154,182_H10_2,ENSG00000106479,ZNF862
47122,1901_L15_1,ENSG00000204351,SKIC2
47122,1901_L15_2,ENSG00000204351,SKIC2
51959,783_D7_1,ENSG00000204351,SKIC2
51959,783_D7_2,ENSG00000204351,SKIC2
47003,1942_G3_8_cr5d274d5c7fd97,ENSG00000188981,MSANTD1
47003,1942_G3_16_cr5d274d5c808cd,ENSG00000188981,MSANTD1
76234,1756_B12_1,ENSG00000117543,DPH5
76234,1756_B12_2,ENSG00000117543,DPH5
36176,381_F1_1,ENSG00000114805,PLCH1
36176,381_F1_2,ENSG00000114805,PLCH1
57978,1037_A9_1,ENSG00000114805,PLCH1
57978,1037_A9_3,ENSG00000114805,PLCH1
48821,760_B8_1,ENSG00000198625,MDM4
48821,760_B8_2,ENSG00000198625,MDM4
50296,1370_H7_2,ENSG00000113205,PCDHB3
50296,1370_H7_4,ENSG00000113205,PCDHB3
14133,107_H9_1,ENSG00000138073,PREB
14133,107_H9_2,ENSG00000138073,PREB
60667,1100_G12_1,ENSG00000204532,ZSCAN5C
60667,1100_G12_2,ENSG00000204532,ZSCAN5C
74108,1454_C10_1,ENSG00000185338,SOCS1
74108,1454_C10_2,ENSG00000185338,SOCS1
24116,182_C11_1,ENSG00000091127,PUS7
24116,182_C11_2,ENSG00000091127,PUS7
18082,1913_O8_3,ENSG00000213614,HEXA
18082,1913_O8_4,ENSG00000213614,HEXA
67988,1377_C10_2,ENSG00000138083,SIX3
67988,1377_C10_3,ENSG00000138083,SIX3
44307,1445_G7_1,ENSG00000273706,LHX1
44307,1445_G7_2,ENSG00000273706,LHX1
74382,1436_A3_2,ENSG00000273706,LHX1
74382,1436_A3_3,ENSG00000273706,LHX1
53643,1189_F3_1,ENSG00000112425,EPM2A
53643,1189_F3_3,ENSG00000112425,EPM2A
55468,1189_F1_1,ENSG00000112425,EPM2A
55468,1189_F1_2,ENSG00000112425,EPM2A
44903,829_A3_1,ENSG00000164978,NUDT2
44903,829_A3_3,ENSG00000164978,NUDT2
58623,1002_F11_1,ENSG00000164978,NUDT2
58623,1002_F11_2,ENSG00000164978,NUDT2
23383,194_G11_1,ENSG00000104231,ZFAND1
23383,194_G11_2,ENSG00000104231,ZFAND1
22934,191_C2_1,ENSG00000141295,SCRN2
22934,191_C2_2,ENSG00000141295,SCRN2
23434,194_D10_1,ENSG00000141295,SCRN2
23434,194_D10_2,ENSG00000141295,SCRN2
38587,452_H10_3,ENSG00000075089,ACTR6
38587,452_H10_4,ENSG00000075089,ACTR6
8743,111_G6_1,ENSG00000069011,PITX1
8743,111_G6_2,ENSG00000069011,PITX1
40145,861_H4_1,ENSG00000136111,TBC1D4
40145,861_H4_2,ENSG00000136111,TBC1D4
37844,603_H2_1,ENSG00000165730,STOX1
37844,603_H2_2,ENSG00000165730,STOX1
37845,443_F6_1,ENSG00000165730,STOX1
37845,443_F6_2,ENSG00000165730,STOX1
63009,1123_F8_1,ENSG00000167105,TMEM92
63009,1123_F8_5,ENSG00000167105,TMEM92
69820,1323_G7_4,ENSG00000167105,TMEM92
69820,1323_G7_5,ENSG00000167105,TMEM92
70799,1347_G10_1,ENSG00000129353,SLC44A2
70799,1347_G10_2,ENSG00000129353,SLC44A2
64712,1193_F10_1,ENSG00000102038,SMARCA1
64712,1193_F10_3,ENSG00000102038,SMARCA1
6702,7_D2_1,ENSG00000099341,PSMD8
6702,7_D2_2,ENSG00000099341,PSMD8
58978,1018_B1_4,ENSG00000156411,ATP5MJ
58978,1018_B1_6,ENSG00000156411,ATP5MJ
51122,712_D11_3,ENSG00000255302,EID1
51122,712_D11_5,ENSG00000255302,EID1
61293,1102_C10_1,ENSG00000181788,SIAH2
61293,1102_C10_2,ENSG00000181788,SIAH2
36679,603_E8_2,ENSG00000163798,SLC4A1AP
36679,603_E8_3,ENSG00000163798,SLC4A1AP
19179,154_D9_1,ENSG00000167130,DOLPP1
19179,154_D9_2,ENSG00000167130,DOLPP1
3408,92_B8_1,ENSG00000119922,IFIT2
3408,92_B8_2,ENSG00000119922,IFIT2
71225,1949_F4_1,ENSG00000076248,UNG
71225,1949_F4_2,ENSG00000076248,UNG
6714,41_C12_1,ENSG00000137815,RTF1
6714,41_C12_2,ENSG00000137815,RTF1
51687,1542_B4_1,ENSG00000123584,MAGEA9
51687,1542_B4_2,ENSG00000123584,MAGEA9
36006,267_E2_1,ENSG00000057149,SERPINB3
36006,267_E2_2,ENSG00000057149,SERPINB3
73892,2050_F6_1,ENSG00000057149,SERPINB3
73892,2050_F6_2,ENSG00000057149,SERPINB3
52584,1116_H1_1,ENSG00000166188,ZNF319
52584,1116_H1_2,ENSG00000166188,ZNF319
76441,1695_B8_18_cr57e1019a17eee,ENSG00000150394,CDH8
76441,1695_B8_28_cr57e101a22dfb3,ENSG00000150394,CDH8
49546,760_G8_2,ENSG00000188573,FBLL1
49546,760_G8_4,ENSG00000188573,FBLL1
16429,132_D1_1,ENSG00000166170,BAG5
16429,132_D1_2,ENSG00000166170,BAG5
23090,182_A7_1,ENSG00000048405,ZNF800
23090,182_A7_2,ENSG00000048405,ZNF800
52194,777_D11_4,ENSG00000048405,ZNF800
52194,777_D11_6,ENSG00000048405,ZNF800
27085,251_B6_1,ENSG00000100109,TFIP11
27085,251_B6_2,ENSG00000100109,TFIP11
793,26_C2_1,ENSG00000108515,ENO3
793,26_C2_2,ENSG00000108515,ENO3
68284,1285_E3_3,ENSG00000108515,ENO3
68284,1285_E3_4,ENSG00000108515,ENO3
68721,1736_F11_3_cr5805d99ba764a,ENSG00000108515,ENO3
68721,1736_F11_13_cr5805d9a556c8d,ENSG00000108515,ENO3
61607,1102_G3_2,ENSG00000162976,SLC66A3
61607,1102_G3_3,ENSG00000162976,SLC66A3
56956,955_G12_1,ENSG00000116030,SUMO1
56956,955_G12_2,ENSG00000116030,SUMO1
27241,232_D3_1,ENSG00000143369,ECM1
27241,232_D3_2,ENSG00000143369,ECM1
43022,530_A7_1,ENSG00000165863,C10orf82
43022,530_A7_2,ENSG00000165863,C10orf82
2919,56_A3_1,ENSG00000079482,OPHN1
2919,56_A3_2,ENSG00000079482,OPHN1
21575,188_F10_1,ENSG00000141569,TRIM65
21575,188_F10_2,ENSG00000141569,TRIM65
64820,1209_G2_1,ENSG00000141569,TRIM65
64820,1209_G2_2,ENSG00000141569,TRIM65
7863,20_D5_1,ENSG00000159164,SV2A
7863,20_D5_2,ENSG00000159164,SV2A
15297,126_H2_1,ENSG00000095574,IKZF5
15297,126_H2_2,ENSG00000095574,IKZF5
51574,808_A8_4,ENSG00000095574,IKZF5
51574,808_A8_5,ENSG00000095574,IKZF5
41861,492_D6_1,ENSG00000187068,C3orf70
41861,492_D6_2,ENSG00000187068,C3orf70
3372,35_H9_1,ENSG00000163682,RPL9
3372,35_H9_2,ENSG00000163682,RPL9
148,945_A6_1,ENSG00000132646,PCNA
148,945_A6_2,ENSG00000132646,PCNA
30522,303_D8_1,ENSG00000132646,PCNA
30522,303_D8_5,ENSG00000132646,PCNA
80239,2115_B8_1,ENSG00000132646,PCNA
80239,2115_B8_2,ENSG00000132646,PCNA
53980,872_G7_2,ENSG00000089818,NECAP1
53980,872_G7_4,ENSG00000089818,NECAP1
51131,1076_D6_2,ENSG00000160999,SH2B2
51131,1076_D6_3,ENSG00000160999,SH2B2
20449,220_G2_1,ENSG00000061676,NCKAP1
20449,220_G2_2,ENSG00000061676,NCKAP1
6964,20_B1_1,ENSG00000075785,RAB7A
6964,20_B1_2,ENSG00000075785,RAB7A
55893,875_H10_1,ENSG00000136997,MYC
55893,875_H10_2,ENSG00000136997,MYC
66556,1285_F7_1,ENSG00000136997,MYC
66556,1285_F7_2,ENSG00000136997,MYC
16807,1772_H3_5,ENSG00000186908,ZDHHC17
16807,1772_H3_7,ENSG00000186908,ZDHHC17
66090,1236_G10_2,ENSG00000145414,NAF1
66090,1236_G10_3,ENSG00000145414,NAF1
50975,740_A3_1,ENSG00000116350,SRSF4
50975,740_A3_2,ENSG00000116350,SRSF4
453,26_B11_1,ENSG00000128422,KRT17
453,26_B11_2,ENSG00000128422,KRT17
45062,776_B6_1,ENSG00000128422,KRT17
45062,776_B6_2,ENSG00000128422,KRT17
39057,479_C1_1,ENSG00000187778,MCRS1
39057,479_C1_2,ENSG00000187778,MCRS1
10225,931_C10_3,ENSG00000174903,RAB1B
10225,931_C10_4,ENSG00000174903,RAB1B
38472,1614_B9_1,ENSG00000066084,DIP2B
38472,1614_B9_3,ENSG00000066084,DIP2B
31595,517_A1_1,ENSG00000146376,ARHGAP18
31595,517_A1_2,ENSG00000146376,ARHGAP18
51105,713_B12_1,ENSG00000125482,TTF1
51105,713_B12_2,ENSG00000125482,TTF1
23742,268_H10_1,ENSG00000075945,KIFAP3
23742,268_H10_2,ENSG00000075945,KIFAP3
7397,111_B5_1,ENSG00000080224,EPHA6
7397,111_B5_2,ENSG00000080224,EPHA6
58047,1049_G7_1,ENSG00000080224,EPHA6
58047,1049_G7_2,ENSG00000080224,EPHA6
40895,418_A6_1,ENSG00000184508,HDDC3
40895,418_A6_2,ENSG00000184508,HDDC3
48798,794_G11_1,ENSG00000113141,IK
48798,794_G11_2,ENSG00000113141,IK
48798,si17_G11_2,ENSG00000113141,IK
48798,si17_G11_3,ENSG00000113141,IK
48798,si17_G12_2,ENSG00000113141,IK
48798,si17_G12_3,ENSG00000113141,IK
75476,1976_B4_1,ENSG00000188039,NWD1
75476,1976_B4_2,ENSG00000188039,NWD1
45733,551_E3_1,ENSG00000179950,PUF60
45733,551_E3_2,ENSG00000179950,PUF60
59714,1013_F10_4,ENSG00000179950,PUF60
59714,1013_F10_5,ENSG00000179950,PUF60
62294,1312_F9_1,ENSG00000142623,PADI1
62294,1312_F9_2,ENSG00000142623,PADI1
70955,1325_D11_1,ENSG00000171462,DLK2
70955,1325_D11_2,ENSG00000171462,DLK2
51935,1883_C4_5_cr5b7bc6285776a,ENSG00000102409,BEX4
51935,1883_C4_19_cr5b7bc628577b1,ENSG00000102409,BEX4
39418,517_C10_3,ENSG00000140463,BBS4
39418,517_C10_4,ENSG00000140463,BBS4
70293,1406_E9_1,ENSG00000071127,WDR1
70293,1406_E9_6,ENSG00000071127,WDR1
20981,286_E3_1,ENSG00000136274,NACAD
20981,286_E3_2,ENSG00000136274,NACAD
9949,970_C1_1,ENSG00000105649,RAB3A
9949,970_C1_2,ENSG00000105649,RAB3A
63133,1141_F8_1,ENSG00000139223,ANP32D
63133,1141_F8_2,ENSG00000139223,ANP32D
67561,1270_D5_1,ENSG00000139223,ANP32D
67561,1270_D5_3,ENSG00000139223,ANP32D
27813,264_F7_1,ENSG00000215695,RSC1A1
27813,264_F7_2,ENSG00000215695,RSC1A1
56607,1981_E1_1,ENSG00000136918,WDR38
56607,1981_E1_2,ENSG00000136918,WDR38
7949,1913_H3_2,ENSG00000162493,PDPN
7949,1913_H3_4,ENSG00000162493,PDPN
77324,2041_B7_1,ENSG00000120937,NPPB
77324,2041_B7_2,ENSG00000120937,NPPB
46833,738_F11_1,ENSG00000172531,PPP1CA
46833,738_F11_2,ENSG00000172531,PPP1CA
48465,719_H5_1,ENSG00000161692,DBF4B
48465,719_H5_2,ENSG00000161692,DBF4B
57697,1664_G11_1,ENSG00000169105,CHST14
57697,1664_G11_2,ENSG00000169105,CHST14
67418,1270_C6_3,ENSG00000088854,DNAAF9
67418,1270_C6_4,ENSG00000088854,DNAAF9
62763,1159_A9_1,ENSG00000159792,PSKH1
62763,1159_A9_2,ENSG00000159792,PSKH1
71922,1359_F3_4,ENSG00000167186,COQ7
71922,1359_F3_5,ENSG00000167186,COQ7
64945,1271_D11_3,ENSG00000163947,ARHGEF3
64945,1271_D11_4,ENSG00000163947,ARHGEF3
10851,50_E1_1,ENSG00000081087,OSTM1
10851,50_E1_2,ENSG00000081087,OSTM1
1863,26_C4_1,ENSG00000163932,PRKCD
1863,26_C4_2,ENSG00000163932,PRKCD
1890,26_E4_1,ENSG00000163932,PRKCD
1890,26_E4_2,ENSG00000163932,PRKCD
42642,642_B12_1,ENSG00000144134,RABL2A
42642,642_B12_2,ENSG00000144134,RABL2A
60667,1100_G12_1,ENSG00000131848,ZSCAN5A
60667,1100_G12_2,ENSG00000131848,ZSCAN5A
41365,490_F10_1,ENSG00000128872,TMOD2
41365,490_F10_2,ENSG00000128872,TMOD2
36594,2016_G5_33,ENSG00000164185,ZNF474
36594,2016_G5_35,ENSG00000164185,ZNF474
7893,20_C4_1,ENSG00000103018,CYB5B
7893,20_C4_2,ENSG00000103018,CYB5B
21633,191_A5_1,ENSG00000178852,EFCAB13
21633,191_A5_2,ENSG00000178852,EFCAB13
23249,182_G4_1,ENSG00000178852,EFCAB13
23249,182_G4_2,ENSG00000178852,EFCAB13
19360,185_C1_1,ENSG00000113593,PPWD1
19360,185_C1_2,ENSG00000113593,PPWD1
41680,479_B6_1,ENSG00000136213,CHST12
41680,479_B6_2,ENSG00000136213,CHST12
39617,465_H10_1,ENSG00000156384,SFR1
39617,465_H10_2,ENSG00000156384,SFR1
46641,1326_F1_1,ENSG00000147168,IL2RG
46641,1326_F1_2,ENSG00000147168,IL2RG
38313,566_H10_2,ENSG00000012822,CALCOCO1
38313,566_H10_3,ENSG00000012822,CALCOCO1
38314,411_G7_2,ENSG00000012822,CALCOCO1
38314,411_G7_3,ENSG00000012822,CALCOCO1
53554,1347_H5_1,ENSG00000214960,CRPPA
53554,1347_H5_3,ENSG00000214960,CRPPA
63176,1286_A5_1,ENSG00000109819,PPARGC1A
63176,1286_A5_3,ENSG00000109819,PPARGC1A
6721,73_H10_1,ENSG00000170734,POLH
6721,73_H10_2,ENSG00000170734,POLH
34422,945_F7_1,ENSG00000103365,GGA2
34422,945_F7_2,ENSG00000103365,GGA2
43313,771_F3_1,ENSG00000103365,GGA2
43313,771_F3_3,ENSG00000103365,GGA2
63634,1158_A12_2,ENSG00000103365,GGA2
63634,1158_A12_3,ENSG00000103365,GGA2
3734,56_A8_1,ENSG00000155876,RRAGA
3734,56_A8_2,ENSG00000155876,RRAGA
27982,497_H9_1,ENSG00000137996,RTCA
27982,497_H9_2,ENSG00000137996,RTCA
27990,1055_D9_1,ENSG00000137996,RTCA
27990,1055_D9_3,ENSG00000137996,RTCA
28331,1886_C9_1,ENSG00000137996,RTCA
28331,1886_C9_4,ENSG00000137996,RTCA
63224,1209_E2_2,ENSG00000049283,EPN3
63224,1209_E2_4,ENSG00000049283,EPN3
74011,1565_A12_1,ENSG00000111802,TDP2
74011,1565_A12_3,ENSG00000111802,TDP2
22010,194_D3_1,ENSG00000130935,NOL11
22010,194_D3_2,ENSG00000130935,NOL11
1939,59_B8_1,ENSG00000087245,MMP2
1939,59_B8_2,ENSG00000087245,MMP2
71875,1772_B9_7,ENSG00000204843,DCTN1
71875,1772_B9_8,ENSG00000204843,DCTN1
49831,736_G8_1,ENSG00000087053,MTMR2
49831,736_G8_2,ENSG00000087053,MTMR2
49030,845_D1_1,ENSG00000154642,C21orf91
49030,845_D1_2,ENSG00000154642,C21orf91
58312,1616_F12_2,ENSG00000089250,NOS1
58312,1616_F12_3,ENSG00000089250,NOS1
57814,993_B6_1,ENSG00000132329,RAMP1
57814,993_B6_2,ENSG00000132329,RAMP1
50524,711_D6_1,ENSG00000113368,LMNB1
50524,711_D6_2,ENSG00000113368,LMNB1
79757,1894_G3_4,ENSG00000113368,LMNB1
79757,1894_G3_5,ENSG00000113368,LMNB1
56247,1946_F2_1,ENSG00000156222,SLC28A1
56247,1946_F2_2,ENSG00000156222,SLC28A1
72938,1407_H2_3,ENSG00000164089,ETNPPL
72938,1407_H2_4,ENSG00000164089,ETNPPL
42122,537_F5_1,ENSG00000221914,PPP2R2A
42122,537_F5_2,ENSG00000221914,PPP2R2A
2611,635_A8_4,ENSG00000102996,MMP15
2611,635_A8_5,ENSG00000102996,MMP15
49439,771_D4_1,ENSG00000104897,SF3A2
49439,771_D4_2,ENSG00000104897,SF3A2
15328,126_C4_1,ENSG00000066422,ZBTB11
15328,126_C4_2,ENSG00000066422,ZBTB11
24138,197_F7_1,ENSG00000066422,ZBTB11
24138,197_F7_2,ENSG00000066422,ZBTB11
67809,1435_F3_4,ENSG00000168505,GBX2
67809,1435_F3_6,ENSG00000168505,GBX2
61123,1103_G11_3,ENSG00000119596,YLPM1
61123,1103_G11_4,ENSG00000119596,YLPM1
14361,161_E6_1,ENSG00000165215,CLDN3
14361,161_E6_2,ENSG00000165215,CLDN3
46915,573_C1_3,ENSG00000099810,MTAP
46915,573_C1_4,ENSG00000099810,MTAP
46183,529_H10_1,ENSG00000170962,PDGFD
46183,529_H10_2,ENSG00000170962,PDGFD
22249,268_A2_1,ENSG00000165072,MAMDC2
22249,268_A2_2,ENSG00000165072,MAMDC2
67026,1235_A12_1,ENSG00000134717,BTF3L4
67026,1235_A12_6,ENSG00000134717,BTF3L4
20448,248_C9_1,ENSG00000155636,RBM45
20448,248_C9_2,ENSG00000155636,RBM45
48956,761_G8_1,ENSG00000108433,GOSR2
48956,761_G8_2,ENSG00000108433,GOSR2
54472,859_B10_1,ENSG00000108433,GOSR2
54472,859_B10_3,ENSG00000108433,GOSR2
7199,20_E3_2,ENSG00000178467,P4HTM
57648,983_D9_1,ENSG00000111328,CDK2AP1
57648,983_D9_2,ENSG00000111328,CDK2AP1
68833,1358_A12_4,ENSG00000111328,CDK2AP1
68833,1358_A12_6,ENSG00000111328,CDK2AP1
28425,322_G3_1,ENSG00000103653,CSK
28425,322_G3_2,ENSG00000103653,CSK
37240,631_F7_1,ENSG00000157916,RER1
37240,631_F7_2,ENSG00000157916,RER1
51400,781_H4_1,ENSG00000157916,RER1
51400,781_H4_2,ENSG00000157916,RER1
4776,91_E2_1,ENSG00000105127,AKAP8
4776,91_E2_2,ENSG00000105127,AKAP8
22151,148_H11_1,ENSG00000115252,PDE1A
22151,148_H11_2,ENSG00000115252,PDE1A
39039,613_D11_1,ENSG00000188807,TMEM201
39039,613_D11_2,ENSG00000188807,TMEM201
1867,62_G2_1,ENSG00000134852,CLOCK
1867,62_G2_2,ENSG00000134852,CLOCK
27565,220_G11_1,ENSG00000134852,CLOCK
27565,220_G11_2,ENSG00000134852,CLOCK
36768,403_B4_1,ENSG00000064999,ANKS1A
36768,403_B4_2,ENSG00000064999,ANKS1A
7922,76_E6_1,ENSG00000159202,UBE2Z
7922,76_E6_2,ENSG00000159202,UBE2Z
64182,1156_A6_3,ENSG00000180182,MED14
64182,1156_A6_5,ENSG00000180182,MED14
71021,1453_C1_1,ENSG00000123983,ACSL3
71021,1453_C1_3,ENSG00000123983,ACSL3
24160,241_C2_1,ENSG00000122741,DCAF10
24160,241_C2_2,ENSG00000122741,DCAF10
54653,859_B11_1,ENSG00000117000,RLF
54653,859_B11_2,ENSG00000117000,RLF
13555,1929_D2_1,ENSG00000075651,PLD1
13555,1929_D2_4,ENSG00000075651,PLD1
42396,758_B10_1,ENSG00000075651,PLD1
42396,758_B10_3,ENSG00000075651,PLD1
11900,1257_C5_1,ENSG00000101236,RNF24
11900,1257_C5_2,ENSG00000101236,RNF24
38415,967_B12_1,ENSG00000093217,XYLB
38415,967_B12_2,ENSG00000093217,XYLB
41888,492_A7_1,ENSG00000206053,JPT2
41888,492_A7_2,ENSG00000206053,JPT2
41908,492_A12_2,ENSG00000206053,JPT2
41908,492_A12_4,ENSG00000206053,JPT2
3800,630_E5_1,ENSG00000158402,CDC25C
3800,630_E5_2,ENSG00000158402,CDC25C
42828,725_E6_2,ENSG00000138663,COPS4
42828,725_E6_3,ENSG00000138663,COPS4
65343,1887_B1_3,ENSG00000174485,DENND4A
65343,1887_B1_6,ENSG00000174485,DENND4A
8959,111_H6_1,ENSG00000074356,NCBP3
8959,111_H6_2,ENSG00000074356,NCBP3
12113,161_E4_1,ENSG00000117385,P3H1
12113,161_E4_2,ENSG00000117385,P3H1
49270,736_A5_1,ENSG00000177879,AP3S1
49270,736_A5_2,ENSG00000177879,AP3S1
49468,1354_E5_1,ENSG00000166246,DNAAF8
49468,1354_E5_4,ENSG00000166246,DNAAF8
2997,76_G4_1,ENSG00000149357,LAMTOR1
2997,76_G4_2,ENSG00000149357,LAMTOR1
17381,168_D2_1,ENSG00000160193,WDR4
17381,168_D2_2,ENSG00000160193,WDR4
35468,574_H4_1,ENSG00000115504,EHBP1
35468,574_H4_2,ENSG00000115504,EHBP1
35469,381_E8_2,ENSG00000115504,EHBP1
35469,381_E8_3,ENSG00000115504,EHBP1
31063,564_H8_1,ENSG00000149100,EIF3M
31063,564_H8_2,ENSG00000149100,EIF3M
76524,1674_H9_32,ENSG00000170004,CHD3
76524,1674_H9_33,ENSG00000170004,CHD3
5538,1646_B3_4,ENSG00000196693,ZNF33B
5538,1646_B3_5,ENSG00000196693,ZNF33B
35048,376_B9_3,ENSG00000143971,ETAA1
35048,376_B9_4,ENSG00000143971,ETAA1
31713,371_A11_2,ENSG00000134668,SPOCD1
31713,371_A11_3,ENSG00000134668,SPOCD1
41214,480_F7_1,ENSG00000125149,PHAF1
41214,480_F7_2,ENSG00000125149,PHAF1
41145,534_F10_1,ENSG00000122574,WIPF3
41145,534_F10_4,ENSG00000122574,WIPF3
1927,35_A2_1,ENSG00000124126,PREX1
1927,35_A2_2,ENSG00000124126,PREX1
29386,283_D9_2,ENSG00000165219,GAPVD1
29386,283_D9_1,ENSG00000165219,GAPVD1
29387,497_C2_1,ENSG00000165219,GAPVD1
29387,497_C2_2,ENSG00000165219,GAPVD1
74882,1951_A3_1,ENSG00000165219,GAPVD1
74882,1951_A3_3,ENSG00000165219,GAPVD1
47457,780_F11_1,ENSG00000171931,FBXW10
47457,780_F11_2,ENSG00000171931,FBXW10
20346,248_D7_1,ENSG00000153790,C7orf31
20346,248_D7_2,ENSG00000153790,C7orf31
7002,7_D10_1,ENSG00000160563,MED27
7002,7_D10_2,ENSG00000160563,MED27
914,171_H6_1,ENSG00000126945,HNRNPH2
914,171_H6_2,ENSG00000126945,HNRNPH2
16884,1884_H11_48_cr5b98d2ea6f8ab,ENSG00000126945,HNRNPH2
16884,1884_H11_61_cr5b98d2ea6f8a1,ENSG00000126945,HNRNPH2
64704,1244_G2_1,ENSG00000096433,ITPR3
64704,1244_G2_9,ENSG00000096433,ITPR3
43871,830_G2_1,ENSG00000198431,TXNRD1
43871,830_G2_2,ENSG00000198431,TXNRD1
32328,932_H8_1,ENSG00000100324,TAB1
32328,932_H8_2,ENSG00000100324,TAB1
39988,551_E12_1,ENSG00000100324,TAB1
39988,551_E12_5,ENSG00000100324,TAB1
37612,452_D9_1,ENSG00000214357,NEURL1B
37612,452_D9_2,ENSG00000214357,NEURL1B
72016,1935_D7_4,ENSG00000143457,GOLPH3L
72016,1935_D7_5,ENSG00000143457,GOLPH3L
37777,442_H1_3,ENSG00000113597,TRAPPC13
37777,442_H1_5,ENSG00000113597,TRAPPC13
36306,453_F9_1,ENSG00000143061,IGSF3
36306,453_F9_2,ENSG00000143061,IGSF3
17190,620_C5_1,ENSG00000168385,SEPTIN2
17190,620_C5_3,ENSG00000168385,SEPTIN2
18481,1772_G3_2,ENSG00000168385,SEPTIN2
18481,1772_G3_3,ENSG00000168385,SEPTIN2
63623,1949_A6_2,ENSG00000168385,SEPTIN2
63623,1949_A6_3,ENSG00000168385,SEPTIN2
20904,395_E2_1,ENSG00000179833,SERTAD2
20904,395_E2_2,ENSG00000179833,SERTAD2
67643,1270_E7_1,ENSG00000111666,CHPT1
67643,1270_E7_3,ENSG00000111666,CHPT1
55972,873_F1_1,ENSG00000134184,GSTM1
55972,873_F1_2,ENSG00000134184,GSTM1
55973,873_E1_1,ENSG00000134184,GSTM1
55973,873_E1_2,ENSG00000134184,GSTM1
37015,669_E8_2,ENSG00000105486,LIG1
41431,860_G8_1,ENSG00000105486,LIG1
